Review,Rating
经典好看，昨天又看了一遍。好电影总能让人回味,4
叙事节奏清晰流畅，毫不拖泥带水；Léon、Stansfield、Mathilda，几个主要人物个性鲜明； 加上如同MTV般快速切换的画面，影片从头到尾紧抓观众的眼球，非常难得。更因为此片，让全世界认识到了娜塔莉·波特曼。★★★★☆,5
我希望你没有说谎。我希望在你内心深处真的对我没有一丁点儿感觉。你最好对我一点感觉都没有。因为只要有那么一点点。你将会后悔你什么都没有对我说。我爱你，里昂,5
臭名昭著的恋童癖电影。最令人发指的一点是，原始剧本是有床戏的，是试映后在美国观众中引起的轩然大波，外加主演娜塔莉的家人的激烈反对，电影才改成最终较为收敛的擦边球的样子。电影的上映，给女主娜塔莉带来了现实生活中的无尽的性骚扰和心理阴影，直到今天她都对《这个杀手不太冷》拒绝评价。这种妥妥的反社会电影，即便能把观众骗得五迷三道，也逃不掉成为业内人不齿的影史黑历史的命运，不然怎么会什么奖都没拿？导演吕克贝松也是劣迹斑斑，早在1992年就和15岁的女孩发生性关系致其怀孕，在法国这并不违法，但在美国吕克贝松就是个强奸犯。看«超体»的时候就觉得，看完这部更加确信，吕克贝松这人，不仅仅是不入流这么简单。一星？负五星都描述不了这部电影的恶心。,1
我没啥感觉的公认好片。,3
小loli和大叔的爱情故事.,5
反差萌的两个主人公 软萌大叔和暴力萝莉太搭了 经典的影片,4
不管大家怎么为这个电影附上美好纯粹的感情色彩，说他们内心世界年龄是同步的，但是我无法忽略这就是一部说一个未成年幼女和一个大叔的接近爱情的故事，光是这点我就无法克制自己的反感，心无旁骛地看。让我不解的是竟然没有多少声音在质疑这点，而大家都用美好的滤镜去过滤粉饰这样一个原则问题,2
很怪，感觉从头到尾没有亮点。看别人的评价，说要结合时代来看，在那个时代拍这样的动作场面是惊呆众人的效果。好吧。然后，大叔和萝莉在我这儿确实没有任何萌点，我还是喜欢共同成熟，你我相当的感情，不要和我说什么里昂心里是12岁小男孩，我一百万不信,2
一个行事一板一眼有条不紊的杀手邂逅了一个激越鲜嫩的小生命 原来之前的悠悠岁月自己从未活过 一个反叛哀怨愤世嫉俗的弱小灵魂荡涤了一个沉睡中的王子心灵 从此一塌糊涂糟糕透顶的生活有了希冀 谁说年龄是问题 谁说身高是距离 小王子被他的玫瑰花驯服了 小女孩从此有了兰花作伴,5
"首看《这个杀手不太冷》是原文，影片的对话连续几日回旋于脑海，Is life always this hard, or is it just when you're a kid?Always like this很少有动作片能如此深度地诠释人性感情的缺憾，个人认为影片近乎完美。",5
"每次看这些神作的时候想到这是动画片这是一群牛人一笔一笔画出来的,就觉得漏看掉一帧都实在是对不起他们啊",5
不努力工作会变成猪,5
曾发生过的事请不可能忘记 只不过是你想不起罢了,5
有那么那么经典吗？还是我老了？,4
十年后重看只想大哭，其实我们都明白这个结局。,5
自认为是宫崎骏最好的一部。| 2019.6.22 大银幕重温，感谢造梦者。,5
"隔那么多年再看，还是会二话不说就爱上温柔的白龙，还是会被无脸男捧出的一把木牌打动，还是想坐在阁楼上边吃豆包边看电车从海上驶过，但是……再也说不出“想留在那样的世界再也不出来”的话了！愿幻想的世界里没有工作！
话说千寻现在也28岁了啊，不知道有没有和白龙重逢，如果按好故事的标准，应该是没有吧？她大概已经变成了普通的上班族，每天搭末班电车回家，只是在路过每一条河流时，会想起少女时曾经爱过一条龙。",5
“有些事情是不可能忘记的，只是一时想不起来。” 忘了怎么打动我的了…好像不是打动，而是震撼。,5
最好的宫崎骏，最好的久石让。,5
欲望无限，就会让你失去自己，进而痛失所爱；在残酷的环境下，只有努力去适应并寻求改变，才能有突破的可能；成功路人，伯乐很重要，一定要记得感恩；奋斗途中，会有妖魔鬼怪，也有可爱温暖的无脸男和小白。节制欲望、不断进阶、知世故而不世故、做个善良有温度的人。千寻，你是最棒的！,5
"你忘了吗?
往下飞的时候眼泪是往上流的.",5
莫贪吃！贪吃变成猪！,5
有一点模糊的小爱情...小白龙报恩，千寻想起了她自己及小情人儿的名字。帮客人洗澡，小煤球儿来回跑。这些经历给我多好玩儿，我一定不会变成大猪，不乱吃东西，给客人洗得干干净净。小白龙永远跟我好^^回到14岁：）,5
我与猪都认可的片儿。,5
曾经发生过的事情是不可能忘记的，只是想不起来罢了……你会帮我想起自己是谁对吧,5
"误入仙境，小镇流光溢彩，灯火辉煌。
夜幕降临，万家灯火倒映在水面上；
仙气氤氲，晨雾在屋舍间自由飘荡。
烟雾朦胧，楼宇蒙上一层神秘面纱；
乌云滚滚，点点雨滴打破了宁静。
黑云压城，家家户户华灯初上；
明月高悬，坐看天边云卷云舒。
微波荡漾，海上电车泛起圈圈涟漪；
晴空万里，她如同行走在天空之境。
电车启动，她看见绿树，青草，人家。
无论是白天还是黑夜，晴空还是大雨，这里都风景如画，宛如梦境。
灯火和月光，烟雨和雾霭，蓝天和云朵，森林和花海，汪洋和浪花，乡村和树林……如梦如幻，如痴如醉。
电影之中，千寻来到一个世外桃源；
电影之外，我们也进入一个童话世界。",5
时隔多年再看，看到汤婆婆对千寻说”我的人手已经够多了！你这个无能的胆小鬼，我凭什么要给你工作！你要坚持的话，我就把最脏最累的活派给你！“……好像想起了phd申请...,5
不仅揭露了人性的贪婪，同样也充斥着满满的温情，虚伪、欺骗、奸诈、陪伴、照顾、温暖……它告诉我们，不管前方的路有多艰难，有些人注定要离开，而人生接下来的路，我们都要自己走。,5
一个寻找自我或者自我复苏的过程,4
喜欢无脸男，他对千寻的感情很纯粹的，要把自己觉得好的都给她。看完觉得环境真的是很重要的东西。,5
"常看IMDB和豆瓣的电影的TOP250排行榜，发现有不少公认的好电影我竟然没有看过，或者看得太早已经完全忘记了。决定开始“补课”，先消灭前30名内的“盲点”。第一部选中的是日本的《千与千寻》；IMDB评分8.5（680,503人次评价）排行27；豆瓣评分9.7（1，912，443人次评价），排行7。
        果然名不虚传，内容形式完美结合、老少咸宜的佳片！宫崎骏的动画电影世界过去我看得太少，要补上。豆瓣上该片的“粉丝”很不少，看了些观感分析，获益良多。听说2019年（公演18年后）该片中文配音版在国内影院公映了，还有田壮壮参加配音；可惜我下载的是个广东话版，听着和日语也差不多，不影响观感。",5
内心永远的神作。天马行空的想象力配以精致大气的画面令人窒息。只有内心安静，精益求精，不浮躁，不世故的灵魂才可出此杰作。隐喻深刻却又充满童真。令人感动的同时又带着忧伤，值得回味！,5
每个人都有千的时候也有千寻的时候,5
一条路不能回头，就是一生要走许多路，有成长之路。很多事情不能自己掌控，即使再孤单再寂寞，仍要继续走下去，不许停也不能回头。,5
宫崎骏没有迪斯尼那么花哨 甚至有些落伍 直到现在 他还坚持用手工绘画而不是电脑绘图来完成自己的卡通片 但他懂得一部卡通片 或者一部影片 应该用什么去打动别人 所以 宫崎骏笔下的形象是一个个人 而不是一个个没有知觉的卡通形象,4
白龙对千寻说“不要回头”，于是，她在告别无脸男与白龙的时候，便真的没有回头。直到穿越那条隧道，她才终于恍然大悟似的停下了匆匆的脚步，只是再次回首之时，一切都消失了，像是从来没有发生过一样。,5
"不是所有人都能够在误入迷踪时得遇白龙
 也不是所有的长辈都能一如锅炉爷爷在夜里给你盖好棉被、还有嘴硬心软的玲、离开汤屋就回归善良的无脸人…很多变化都是不可逆的。。。",4
一条路不能回头，就是一生要走许多路，有成长之路。很多事情不能自己掌控，即使再孤单再寂寞，仍要继续走下去，不许停也不能回头。,5
"不可以吃太胖哦，会被杀掉的！
不可以吃太胖哦，会被杀掉的！
不可以吃太胖哦，会被杀掉的！",5
#重看#2019-6-27三刷。永远飞翔于蓝天的少年少女啊，永远不灭的明亮梦想与美好的青涩，人生若永葆这份心动这份坚持这份勇敢，那么一定会走过长长的神奇（神明）梦境，记得那条河，那个人；如果多年后仍会忆起有关你的一切，那必定是循着梦境。真正版的「你的名字」，呼唤出你的名字，名字是我们命运联结的神奇符咒，是破解记忆的密码，在这个满是盘剥、讲究规则的冷酷世界上，名字是最终寻求到安身立命和身份认同的根本，“最终都需要靠你去解救”---以此获得成长的契机。多年后无脸男的孤寂最是动人，只想与你静静穿过这片海。,5
印象最深的是列车上的无脸人。人性的美好与善良都体现在了这部电影里。,5
宫崎骏就是说人性丑恶的时候总也能让人觉得人生还有希望，温情脉脉。,5
回归纯真,5
我应该早些年看这部动画片的，心理年龄的差距让我观后无感，甚至觉得无趣。还有白龙那发型怎么看都像是个女的。被高评价欺骗了，日本动画片真的不适合我。,2
